sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,sys_CBC_SunscreenCBC1_design,sys_CBC_SunscreenCBC1_design_info,SunscreenCBC1_Rating1_r1,SunscreenCBC1_Rating1_r2,SunscreenCBC1_Rating1_r3,SunscreenCBC1_Rating1_r4,SunscreenCBC1_Rating3_r1,SunscreenCBC1_Rating3_r2,SunscreenCBC1_Rating4_r1,SunscreenCBC1_Rating4_r2,SunscreenCBC1_Rating5_r1,SunscreenCBC1_Rating5_r2,SunscreenCBC1_Rating6_r1,SunscreenCBC1_Rating6_r2,SunscreenCBC1_Rating6_r3,SunscreenCBC1_Choice1,SunscreenCBC1_Choice2,SunscreenCBC1_Choice3,SunscreenCBC1_Choice4,SunscreenCBC1_Choice5,SunscreenCBC1_Choice6,SunscreenCBC1_Choice7,SunscreenCBC1_Choice8,SunscreenCBC1_Choice9,SunscreenCBC1_Choice10,SunscreenCBC1_Choice11,SunscreenCBC1_Choice12,SunscreenCBC1_Choice13,SunscreenCBC1_Choice14,SunscreenCBC1_Choice15,SunscreenCBC1_Choice16,Q7,Q8
170,11 Nov 2018 - 12:09:49 PST,11 Nov 2018 - 12:14:16 PST,0h 4m 27s,0h 4m 23s,1541966989,1541967256,1,5,,Q9,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36",Windows 10.0,Chrome 70.0.3538.77,2603:9008:2102:ac00:9d1b:34d1:aa02:d2f1,1600,,"[[1,2,3,2,2,1,2],[2,4,1,1,2,2,1],[3,3,3,2,1,2,3],[4,4,1,2,1,2,1],[5,3,2,1,2,1,3],[6,2,3,1,1,2,2],[7,4,1,2,2,1,3],[8,3,2,2,1,2,1],[9,1,3,1,2,1,3],[10,1,1,2,2,1,1],[11,3,1,1,1,2,2],[12,1,3,2,1,2,3],[13,2,1,2,2,2,2],[14,4,2,2,1,1,3],[15,3,1,1,2,1,1],[16,1,1,2,1,1,1],[17,2,3,1,2,2,3],[18,1,2,2,1,2,2],[19,2,1,1,1,1,1],[20,1,3,2,2,2,2],[21,2,2,1,1,1,3],[22,4,1,1,2,2,3],[23,1,3,2,1,1,3],[24,4,2,1,1,2,1],[25,2,1,2,2,1,1],[26,1,2,1,2,1,2],[27,2,1,2,1,2,3],[28,4,1,1,1,1,2],[29,1,2,1,2,2,1],[30,3,3,2,1,1,2],[31,3,1,2,2,2,2],[32,2,3,1,1,1,2],[33,4,2,2,2,1,1],[34,4,2,1,2,2,2],[35,2,2,2,2,2,1],[36,3,3,1,1,1,3],[37,4,1,1,1,2,3],[38,1,3,1,1,1,2],[39,4,2,2,2,1,2],[40,2,2,1,1,1,1],[41,1,3,1,2,1,3],[42,3,3,2,2,2,3],[43,2,2,2,2,2,3],[44,4,1,2,1,1,2],[45,3,2,1,2,2,1],[46,1,1,1,1,2,1],[47,3,2,2,1,1,1],[48,3,3,1,2,2,2]]","{""atts""=>[[1,4,0],[2,3,1],[3,2,0],[4,2,0],[5,2,0],[6,3,0]],""tasks""=>16,""concepts""=>3,""none""=>1}",2,3,3,4,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,2,2,3,3,1,2,1,1,2,1,3,1
171,11 Nov 2018 - 12:23:56 PST,11 Nov 2018 - 12:26:34 PST,0h 2m 38s,0h 2m 37s,1541967836,1541967994,1,5,,Q9,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",Windows 10.0,Chrome 69.0.3497.100,2605:e000:ad23:6200:c0d5:6942:d438:50c8,1366,,"[[1,4,2,1,1,2,1],[2,3,3,1,1,1,3],[3,1,1,2,2,1,3],[4,4,2,1,1,1,1],[5,2,3,1,2,2,3],[6,1,1,2,2,2,2],[7,1,3,2,1,1,2],[8,4,2,1,2,1,3],[9,2,2,2,1,2,1],[10,3,2,1,2,2,1],[11,2,1,2,2,2,1],[12,3,3,1,1,1,2],[13,1,3,1,1,2,3],[14,4,2,2,2,1,2],[15,2,3,2,1,1,3],[16,4,1,1,1,2,2],[17,3,1,2,1,1,1],[18,2,2,2,2,2,3],[19,1,2,2,1,2,2],[20,3,1,2,2,1,3],[21,3,3,1,2,2,3],[22,4,2,2,2,1,1],[23,1,3,2,1,2,2],[24,4,1,1,2,1,2],[25,3,1,1,2,2,1],[26,4,1,2,1,1,2],[27,1,2,1,2,1,3],[28,2,1,1,2,1,2],[29,2,2,1,1,2,2],[30,1,3,2,2,2,3],[31,1,2,1,1,1,1],[32,2,3,2,2,2,2],[33,3,3,2,1,1,3],[34,4,1,2,2,2,1],[35,1,1,1,1,2,2],[36,2,3,1,2,1,3],[37,1,1,1,2,1,1],[38,2,1,1,1,2,1],[39,2,2,2,1,1,3],[40,4,2,1,2,1,1],[41,4,1,2,1,2,3],[42,3,3,2,2,2,2],[43,4,1,1,1,2,3],[44,3,2,2,2,2,1],[45,2,3,1,1,1,2],[46,3,1,2,1,1,1],[47,1,3,2,2,1,2],[48,3,2,1,1,2,3]]","{""atts""=>[[1,4,0],[2,3,1],[3,2,0],[4,2,0],[5,2,0],[6,3,0]],""tasks""=>16,""concepts""=>3,""none""=>1}",2,2,3,4,1,3,1,3,1,3,2,3,1,4,4,4,1,4,2,3,4,1,3,3,4,1,3,2,3,3,3
173,11 Nov 2018 - 12:38:26 PST,11 Nov 2018 - 12:40:40 PST,0h 2m 14s,0h 2m 11s,1541968706,1541968840,1,5,,Q9,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36",Mac OS X 10.13.6,Chrome 70.0.3538.77,99.45.251.142,1440,,"[[1,1,1,1,2,2,3],[2,3,1,1,1,2,3],[3,3,2,2,1,1,1],[4,2,3,2,2,1,2],[5,4,1,2,2,1,3],[6,3,2,1,1,2,2],[7,3,3,1,2,1,2],[8,2,1,2,1,2,1],[9,4,2,2,2,2,3],[10,4,2,1,1,1,2],[11,3,1,2,2,2,1],[12,1,3,2,2,2,2],[13,2,3,2,1,2,2],[14,4,2,1,2,2,1],[15,1,3,2,1,1,3],[16,2,2,2,2,1,3],[17,4,1,2,1,2,2],[18,3,3,1,2,2,3],[19,1,1,1,1,2,1],[20,4,1,1,2,2,2],[21,3,3,2,2,1,3],[22,2,2,1,2,2,1],[23,2,1,2,1,1,2],[24,1,3,1,1,1,3],[25,4,2,2,1,1,1],[26,2,3,2,2,2,3],[27,3,1,1,2,1,2],[28,1,3,1,2,1,3],[29,4,2,1,1,1,1],[30,1,2,2,1,2,1],[31,3,2,2,2,1,1],[32,4,1,1,1,1,3],[33,1,1,2,2,2,2],[34,2,1,1,2,1,1],[35,1,3,1,1,1,2],[36,4,2,2,1,2,3],[37,3,1,2,1,2,1],[38,2,3,1,1,2,3],[39,4,1,1,2,1,1],[40,2,1,2,2,1,1],[41,2,2,1,1,1,2],[42,2,3,1,1,2,3],[43,1,1,2,1,1,1],[44,3,3,1,1,2,2],[45,1,2,1,2,1,2],[46,1,2,1,2,2,1],[47,3,3,2,1,1,3],[48,4,2,2,2,2,2]]","{""atts""=>[[1,4,0],[2,3,1],[3,2,0],[4,2,0],[5,2,0],[6,3,0]],""tasks""=>16,""concepts""=>3,""none""=>1}",3,4,3,4,3,3,2,3,3,3,3,3,1,3,1,1,3,1,4,4,1,1,3,1,2,4,2,3,3,2,3
174,11 Nov 2018 - 13:07:57 PST,11 Nov 2018 - 13:09:22 PST,0h 1m 25s,0h 1m 24s,1541970477,1541970562,1,5,,Q9,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36",Windows 10.0,Chrome 70.0.3538.77,2605:e000:a987:d400:4ce2:6488:5e84:f87a,1366,,"[[1,2,1,1,2,2,1],[2,4,2,2,2,1,2],[3,3,3,2,1,2,3],[4,4,1,2,1,2,2],[5,1,3,1,2,1,3],[6,4,1,2,2,1,3],[7,4,1,1,1,1,2],[8,3,2,2,1,2,1],[9,2,1,1,2,1,3],[10,3,2,1,1,1,1],[11,1,1,2,1,1,2],[12,3,3,2,2,2,3],[13,3,3,1,2,1,2],[14,2,3,2,1,2,2],[15,4,2,1,1,1,1],[16,1,2,2,2,1,1],[17,3,1,2,1,2,3],[18,1,3,1,2,2,2],[19,1,2,1,1,2,1],[20,2,3,1,2,1,3],[21,2,3,2,2,2,2],[22,4,1,1,2,2,3],[23,3,3,1,1,1,2],[24,2,2,2,2,1,1],[25,4,2,1,1,2,1],[26,2,1,2,1,1,1],[27,1,2,2,2,2,2],[28,3,2,1,1,2,3],[29,4,1,2,2,1,1],[30,2,3,1,1,1,2],[31,3,1,1,2,2,2],[32,2,3,2,1,1,3],[33,4,2,1,1,2,2],[34,1,1,1,1,2,3],[35,3,3,2,2,2,2],[36,4,2,2,1,1,3],[37,1,1,2,1,1,1],[38,1,3,2,1,1,2],[39,1,2,1,2,2,1],[40,2,1,2,1,2,1],[41,4,2,2,2,2,3],[42,3,1,1,2,1,2],[43,3,1,1,2,1,1],[44,1,3,1,1,2,3],[45,2,2,2,2,2,2],[46,1,2,2,2,1,3],[47,4,1,1,2,2,1],[48,2,2,1,1,1,3]]","{""atts""=>[[1,4,0],[2,3,1],[3,2,0],[4,2,0],[5,2,0],[6,3,0]],""tasks""=>16,""concepts""=>3,""none""=>1}",2,2,3,2,1,2,1,2,2,2,2,2,3,2,3,2,3,2,2,3,3,2,2,3,2,3,2,2,3,2,2
176,11 Nov 2018 - 15:14:35 PST,11 Nov 2018 - 15:22:33 PST,0h 7m 58s,0h 7m 56s,1541978075,1541978553,1,5,,Q9,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36",Windows 10.0,Chrome 70.0.3538.77,24.130.253.48,1366,,"[[1,4,1,1,2,2,3],[2,4,2,2,1,2,2],[3,1,3,2,2,1,2],[4,4,1,2,2,2,1],[5,1,2,1,1,1,2],[6,2,3,1,1,2,3],[7,4,2,2,2,2,2],[8,1,2,2,2,1,1],[9,2,1,1,1,1,1],[10,1,1,1,1,2,1],[11,3,3,1,2,1,2],[12,3,2,2,1,2,3],[13,4,1,1,1,2,2],[14,2,2,2,2,1,1],[15,1,3,2,1,2,3],[16,2,1,1,2,1,2],[17,3,3,2,2,2,2],[18,4,2,2,1,1,1],[19,4,1,2,1,1,1],[20,1,1,2,2,2,2],[21,3,3,1,1,1,3],[22,3,1,2,2,2,1],[23,3,2,1,2,2,1],[24,2,3,2,1,1,2],[25,3,1,1,1,2,2],[26,2,3,1,2,1,3],[27,2,3,2,2,2,3],[28,2,1,2,1,2,1],[29,4,2,1,2,1,3],[30,3,3,1,1,1,2],[31,2,2,1,2,2,1],[32,3,1,2,2,1,3],[33,4,2,1,1,1,3],[34,1,2,1,2,1,1],[35,3,3,2,2,1,2],[36,1,1,1,1,2,3],[37,4,2,1,2,2,1],[38,1,3,1,1,2,2],[39,1,3,2,1,1,3],[40,1,1,2,2,1,3],[41,2,2,1,1,1,2],[42,1,3,1,2,2,3],[43,4,1,1,2,1,2],[44,3,2,2,1,2,1],[45,2,2,2,1,2,3],[46,2,3,2,2,2,2],[47,3,1,1,1,1,1],[48,4,1,2,1,1,3]]","{""atts""=>[[1,4,0],[2,3,1],[3,2,0],[4,2,0],[5,2,0],[6,3,0]],""tasks""=>16,""concepts""=>3,""none""=>1}",2,1,1,3,2,2,2,2,3,3,1,2,1,4,3,2,3,2,2,3,3,2,3,3,2,2,3,4,4,2,2
177,11 Nov 2018 - 15:15:32 PST,11 Nov 2018 - 15:19:21 PST,0h 3m 49s,0h 3m 47s,1541978132,1541978361,1,5,,Q9,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36",Windows 10.0,Chrome 70.0.3538.77,2605:e000:fe44:1100:b9f5:a606:8449:cb8c,997,,"[[1,4,2,2,1,1,3],[2,2,1,1,2,1,1],[3,3,3,1,1,2,2],[4,3,1,1,2,1,2],[5,1,3,2,1,2,3],[6,2,2,1,1,1,1],[7,4,2,1,2,2,1],[8,1,1,2,1,1,2],[9,2,3,2,2,1,2],[10,4,1,2,1,1,1],[11,3,3,1,2,2,2],[12,1,2,2,2,2,1],[13,1,2,1,1,1,1],[14,4,1,2,2,2,2],[15,1,3,1,2,2,3],[16,2,1,2,2,2,1],[17,3,3,1,1,2,3],[18,1,3,2,1,1,2],[19,4,1,1,1,2,3],[20,1,2,1,2,1,1],[21,3,3,2,2,1,3],[22,2,3,1,1,2,3],[23,4,2,1,2,1,3],[24,4,2,2,1,2,2],[25,2,1,1,1,1,3],[26,3,1,1,1,2,2],[27,3,1,2,2,1,3],[28,1,1,2,1,1,3],[29,3,2,2,1,2,1],[30,2,3,1,2,2,2],[31,1,1,2,1,2,1],[32,4,2,1,2,1,2],[33,2,3,2,2,2,3],[34,3,1,2,2,2,1],[35,2,2,1,1,1,2],[36,2,3,2,1,1,3],[37,4,1,1,1,2,1],[38,3,3,1,1,1,2],[39,3,2,2,2,1,3],[40,4,2,2,2,2,2],[41,4,1,1,2,1,1],[42,2,2,2,1,2,2],[43,3,2,2,1,1,1],[44,1,3,2,2,1,2],[45,1,1,1,2,2,3],[46,1,2,1,2,2,3],[47,2,2,2,2,2,1],[48,4,1,1,1,1,1]]","{""atts""=>[[1,4,0],[2,3,1],[3,2,0],[4,2,0],[5,2,0],[6,3,0]],""tasks""=>16,""concepts""=>3,""none""=>1}",3,3,2,2,1,3,3,3,1,3,4,4,3,1,2,3,3,3,3,3,3,3,1,3,3,3,3,2,2,3,3
178,11 Nov 2018 - 15:47:11 PST,11 Nov 2018 - 15:50:45 PST,0h 3m 34s,0h 3m 28s,1541980031,1541980245,1,5,,Q9,1,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0,Windows 7,Firefox 63.0,68.5.238.131,1920,,"[[1,3,1,1,2,2,2],[2,1,3,2,1,1,3],[3,2,2,2,2,1,1],[4,4,2,1,1,2,1],[5,1,3,2,2,1,2],[6,3,3,2,1,1,3],[7,1,2,1,1,1,1],[8,2,1,1,2,1,2],[9,3,1,2,1,2,3],[10,4,2,1,1,1,1],[11,4,1,2,2,1,2],[12,2,3,1,2,2,3],[13,1,3,2,2,1,2],[14,1,2,1,1,1,3],[15,1,1,1,2,2,1],[16,3,1,2,1,1,1],[17,4,2,1,2,2,3],[18,2,3,1,2,1,2],[19,1,1,1,2,2,1],[20,2,2,2,1,2,1],[21,4,2,1,2,1,3],[22,1,3,2,2,2,2],[23,3,2,2,2,1,1],[24,2,3,1,1,1,3],[25,3,1,2,1,1,1],[26,3,3,1,2,2,3],[27,2,2,2,1,2,2],[28,4,1,2,2,1,1],[29,1,3,1,1,2,3],[30,3,2,1,1,2,2],[31,4,1,1,1,1,2],[32,3,3,2,2,2,3],[33,4,2,2,2,2,1],[34,4,1,2,1,2,2],[35,3,2,1,2,1,2],[36,1,2,2,1,1,3],[37,4,1,1,1,2,1],[38,2,1,2,1,2,1],[39,3,2,1,2,1,1],[40,1,1,2,1,2,1],[41,2,3,1,1,1,2],[42,4,2,2,2,2,3],[43,1,2,2,1,2,2],[44,2,1,2,2,1,3],[45,3,3,1,1,2,2],[46,2,3,2,2,2,2],[47,1,1,1,2,2,3],[48,2,1,1,1,1,3]]","{""atts""=>[[1,4,0],[2,3,1],[3,2,0],[4,2,0],[5,2,0],[6,3,0]],""tasks""=>16,""concepts""=>3,""none""=>1}",1,1,2,3,2,3,3,1,1,3,2,3,1,2,1,1,4,1,1,2,4,3,4,1,1,2,1,1,4,2,3
180,11 Nov 2018 - 16:30:26 PST,11 Nov 2018 - 16:33:22 PST,0h 2m 56s,0h 2m 52s,1541982626,1541982802,1,5,,Q9,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",Windows 7,Chrome 61.0.3163.100,172.79.196.155,1366,,"[[1,2,1,1,1,2,2],[2,3,3,2,1,1,3],[3,3,3,1,2,2,3],[4,4,1,1,2,1,1],[5,2,2,1,1,1,2],[6,1,3,2,1,2,3],[7,4,2,2,1,2,2],[8,1,2,1,2,1,1],[9,2,3,1,2,1,2],[10,1,3,1,2,2,2],[11,2,3,2,1,1,2],[12,3,2,1,1,1,1],[13,1,3,2,2,1,3],[14,3,1,1,1,2,2],[15,2,2,2,1,1,1],[16,4,2,1,2,2,1],[17,2,3,1,1,1,3],[18,4,1,2,2,1,2],[19,3,2,2,2,1,3],[20,3,1,1,1,2,1],[21,1,3,1,1,1,3],[22,1,1,2,2,1,3],[23,4,1,1,1,2,1],[24,3,2,1,1,2,2],[25,1,2,1,1,1,2],[26,2,3,2,1,2,2],[27,2,1,2,2,2,1],[28,3,1,2,1,1,1],[29,1,3,1,2,2,2],[30,4,2,1,2,2,3],[31,4,2,2,1,1,1],[32,2,1,1,2,2,3],[33,3,3,2,1,1,2],[34,3,3,2,2,2,2],[35,2,1,2,2,1,1],[36,4,1,1,1,1,3],[37,1,2,2,1,2,3],[38,3,3,2,2,2,3],[39,4,1,1,2,1,2],[40,2,2,2,2,2,1],[41,1,1,2,2,1,2],[42,2,3,1,1,2,3],[43,4,2,2,2,2,2],[44,3,1,1,2,1,1],[45,4,1,2,1,2,3],[46,4,2,2,2,1,3],[47,1,2,1,2,2,1],[48,1,1,2,1,2,1]]","{""atts""=>[[1,4,0],[2,3,1],[3,2,0],[4,2,0],[5,2,0],[6,3,0]],""tasks""=>16,""concepts""=>3,""none""=>1}",1,1,1,4,1,3,3,2,1,3,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3
181,11 Nov 2018 - 16:57:25 PST,11 Nov 2018 - 16:59:02 PST,0h 1m 37s,0h 1m 34s,1541984245,1541984342,1,5,,Q9,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36",Mac OS X 10.12.6,Chrome 70.0.3538.77,2600:1702:840:e720:5d74:307b:d34a:dbe7,1260,,"[[1,4,1,1,2,2,2],[2,3,3,2,1,1,3],[3,2,2,1,1,2,1],[4,1,3,1,1,1,2],[5,4,2,2,1,2,3],[6,4,1,2,2,2,2],[7,2,1,2,2,1,3],[8,4,2,1,2,2,1],[9,3,3,2,1,1,2],[10,3,3,1,1,2,2],[11,2,3,1,2,1,3],[12,4,2,2,2,1,1],[13,4,2,2,2,1,3],[14,2,1,1,2,1,1],[15,3,3,2,1,2,2],[16,1,3,1,2,2,2],[17,3,2,2,2,1,1],[18,4,1,1,1,1,3],[19,2,1,2,2,2,1],[20,2,3,2,2,2,2],[21,1,2,1,1,1,2],[22,1,1,1,2,1,3],[23,2,3,2,1,2,3],[24,4,1,1,1,1,1],[25,3,3,1,1,2,3],[26,1,1,2,1,2,1],[27,3,2,1,2,1,3],[28,4,1,2,1,1,2],[29,1,3,2,2,2,3],[30,3,2,1,2,2,1],[31,3,1,1,1,2,1],[32,1,2,2,2,2,2],[33,1,3,2,1,1,3],[34,3,2,1,2,1,2],[35,4,1,1,1,2,3],[36,2,2,2,1,1,2],[37,1,2,2,1,1,1],[38,3,1,2,2,2,3],[39,1,3,1,2,2,3],[40,2,3,1,2,1,2],[41,2,2,1,1,2,3],[42,4,2,2,1,2,1],[43,3,3,2,2,1,2],[44,1,1,1,2,2,1],[45,4,2,1,1,1,3],[46,1,1,2,2,1,1],[47,2,1,2,1,2,2],[48,2,1,1,1,1,1]]","{""atts""=>[[1,4,0],[2,3,1],[3,2,0],[4,2,0],[5,2,0],[6,3,0]],""tasks""=>16,""concepts""=>3,""none""=>1}",2,2,3,2,1,3,2,3,1,3,2,2,3,3,2,1,3,2,1,3,2,2,2,3,1,3,1,1,3,3,3
182,11 Nov 2018 - 17:02:40 PST,11 Nov 2018 - 17:04:00 PST,0h 1m 20s,0h 1m 18s,1541984560,1541984640,1,5,,Q9,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36",Windows 10.0,Chrome 70.0.3538.77,47.145.25.127,1536,,"[[1,1,3,1,1,2,3],[2,2,1,2,1,1,2],[3,4,2,2,2,1,1],[4,2,2,1,1,1,1],[5,3,3,1,2,1,2],[6,1,2,2,1,2,3],[7,4,1,1,2,1,3],[8,3,2,2,1,2,2],[9,2,3,2,2,2,3],[10,4,2,1,1,2,1],[11,4,1,2,1,2,3],[12,3,3,1,2,1,2],[13,1,3,1,2,2,2],[14,4,2,1,1,1,3],[15,1,2,2,2,2,1],[16,4,1,1,1,2,1],[17,2,3,2,2,2,3],[18,1,2,1,2,1,2],[19,1,3,2,1,1,3],[20,2,1,2,2,1,1],[21,2,1,1,2,2,3],[22,4,1,1,2,2,1],[23,3,3,2,1,1,2],[24,3,3,1,1,1,3],[25,4,1,2,1,1,2],[26,2,3,2,1,1,3],[27,2,1,1,2,2,2],[28,1,1,2,2,2,2],[29,1,3,2,2,1,3],[30,2,2,1,1,2,2],[31,3,1,1,1,2,1],[32,2,3,1,2,1,2],[33,4,2,2,2,1,3],[34,1,1,1,1,1,1],[35,3,2,2,2,2,3],[36,4,1,2,1,1,2],[37,4,2,2,1,2,1],[38,1,1,1,2,1,3],[39,3,3,2,2,2,2],[40,1,1,2,1,1,1],[41,2,3,2,1,2,2],[42,3,2,1,2,2,3],[43,3,2,2,2,1,1],[44,3,1,1,1,2,3],[45,1,3,1,1,2,2],[46,3,1,2,2,2,1],[47,4,2,1,2,1,1],[48,2,2,1,1,1,1]]","{""atts""=>[[1,4,0],[2,3,1],[3,2,0],[4,2,0],[5,2,0],[6,3,0]],""tasks""=>16,""concepts""=>3,""none""=>1}",2,2,1,2,2,3,2,3,2,3,2,2,2,2,1,3,3,2,1,2,3,4,3,4,1,2,4,4,3,2,3
183,11 Nov 2018 - 17:25:53 PST,11 Nov 2018 - 17:28:44 PST,0h 2m 51s,0h 2m 51s,1541985953,1541986124,1,5,,Q9,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36",Windows 7,Chrome 70.0.3538.102,206.107.211.5,952,,"[[1,3,3,2,1,1,2],[2,2,2,1,2,2,2],[3,2,1,1,1,2,3],[4,1,1,2,1,1,1],[5,1,3,2,2,1,3],[6,4,2,1,1,2,2],[7,4,2,1,1,2,1],[8,2,3,1,2,2,3],[9,3,3,2,2,1,3],[10,3,1,2,2,2,1],[11,2,3,1,2,1,3],[12,1,2,1,1,1,2],[13,4,1,2,1,1,1],[14,1,3,1,2,2,3],[15,4,1,2,1,2,2],[16,4,1,1,2,1,2],[17,3,3,2,1,2,2],[18,3,2,1,2,2,1],[19,2,1,2,1,2,1],[20,1,3,2,1,2,2],[21,4,1,1,2,1,3],[22,1,1,1,1,1,3],[23,2,3,2,2,2,2],[24,4,2,2,1,1,3],[25,2,2,2,1,1,1],[26,4,1,2,2,2,2],[27,3,2,1,1,1,3],[28,2,1,1,1,2,1],[29,4,2,2,2,1,1],[30,1,3,2,1,2,3],[31,3,1,2,2,1,2],[32,2,3,2,1,1,3],[33,1,2,1,2,2,1],[34,1,1,1,2,1,1],[35,3,2,2,1,2,3],[36,1,2,2,2,2,1],[37,2,2,2,2,1,2],[38,3,1,1,2,2,1],[39,4,2,1,1,1,3],[40,4,2,1,1,1,1],[41,3,3,1,2,1,2],[42,4,1,2,2,2,3],[43,2,3,1,2,1,2],[44,1,3,1,1,2,2],[45,3,2,2,2,1,1],[46,3,1,1,1,1,1],[47,3,3,1,1,2,2],[48,1,2,2,2,2,3]]","{""atts""=>[[1,4,0],[2,3,1],[3,2,0],[4,2,0],[5,2,0],[6,3,0]],""tasks""=>16,""concepts""=>3,""none""=>1}",3,2,3,2,3,2,3,3,3,3,3,2,3,3,2,2,2,2,2,1,2,3,3,2,2,3,3,3,3,2,2
184,11 Nov 2018 - 17:37:06 PST,11 Nov 2018 - 17:39:53 PST,0h 2m 47s,0h 2m 43s,1541986626,1541986793,1,5,,Q9,1,"Mozilla/5.0 (X11; CrOS x86_64 11151.17.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.27 Safari/537.36",Chrome OS,Chrome 71.0.3578.27,73.41.82.192,1366,,"[[1,4,2,1,1,1,3],[2,4,1,1,2,2,2],[3,1,3,2,2,1,3],[4,4,1,2,2,1,2],[5,3,2,1,2,2,1],[6,3,3,1,1,2,3],[7,1,3,1,2,2,3],[8,4,2,1,2,1,1],[9,2,1,2,1,2,2],[10,2,2,1,1,1,1],[11,4,1,1,1,2,2],[12,3,3,2,2,1,3],[13,1,1,2,1,2,1],[14,3,3,1,1,2,2],[15,2,3,1,2,1,2],[16,2,1,1,2,1,3],[17,3,2,2,1,2,1],[18,1,3,2,1,1,2],[19,2,3,2,2,2,3],[20,3,2,1,2,1,2],[21,4,2,2,1,1,1],[22,2,1,1,2,1,1],[23,2,3,2,1,2,2],[24,1,2,1,2,2,3],[25,2,2,2,2,2,2],[26,1,1,1,2,2,1],[27,3,3,2,1,1,3],[28,3,1,1,1,1,1],[29,1,3,1,1,1,3],[30,1,2,2,2,2,2],[31,1,1,2,2,1,2],[32,1,2,1,1,2,1],[33,2,3,1,1,2,3],[34,2,1,2,1,1,1],[35,3,1,2,1,2,1],[36,4,1,1,2,2,1],[37,4,1,2,2,1,1],[38,4,2,2,2,2,3],[39,1,3,1,1,1,2],[40,4,1,1,1,2,3],[41,3,2,2,2,1,1],[42,3,3,2,2,2,2],[43,4,2,2,1,2,3],[44,3,3,1,2,1,2],[45,2,2,2,1,1,3],[46,1,2,2,1,1,2],[47,2,1,2,2,2,3],[48,4,2,1,1,1,2]]","{""atts""=>[[1,4,0],[2,3,1],[3,2,0],[4,2,0],[5,2,0],[6,3,0]],""tasks""=>16,""concepts""=>3,""none""=>1}",3,4,3,1,2,2,1,2,1,3,4,2,3,3,3,1,3,2,2,1,2,3,2,3,2,3,3,2,1,2,1
